instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error
1730307694.648227,hc-sj-ucq,1000,1730307653.537862,3.2224448897795592,0.5,6,500,1668,False,0,x86_64,4,0.1303437389433384,0,5,0.12660207599401474,0.1264643669128418,1.0,,0.1370727475732565,0,5,0.17220387421548367,0.1720728874206543,1.0,
1730307695.506036,hc-sj-ucq,1000,1730307653.537862,3.2334669338677355,0.5,6,500,1711,False,0,x86_64,4,0.11920025572180748,0,5,0.24443530663847923,0.24430537223815918,1.0,,0.12333112768828869,0,5,0.08994186110794544,0.08980727195739746,1.0,
1730307696.38279,hc-sj-ucq,1000,1730307653.537862,3.244488977955912,0.5,6,500,1755,False,0,x86_64,4,0.0956343412399292,0,5,0.16362031176686287,0.16350197792053223,1.0,,0.144206827506423,0,5,0.24612568691372871,0.24598145484924316,1.0,
1730307697.361636,hc-sj-ucq,1000,1730307653.537862,3.255511022044088,0.5,6,500,1800,False,0,x86_64,5,0.1131367851048708,0,7,0.2206239104270935,0.22047805786132812,1.0,,0.14900350384414196,0,7,0.38114538602530956,0.380997896194458,1.0,
1730307698.619266,hc-sj-ucq,1000,1730307653.537862,3.2665330661322645,0.5,6,500,1847,False,0,x86_64,5,0.1108921691775322,0,7,0.3320279009640217,0.3318798542022705,1.0,,0.1522691771388054,0,7,0.30798760801553726,0.30783820152282715,1.0,
1730307699.911995,hc-sj-ucq,1000,1730307653.537862,3.277555110220441,0.5,6,500,1894,False,0,x86_64,5,0.11548790335655212,0,7,0.3812257032841444,0.38107824325561523,1.0,,0.15209495462477207,0,7,0.7012747265398502,0.7011146545410156,1.0,
1730307701.648507,hc-sj-ucq,1000,1730307653.537862,3.2885771543086175,0.5,6,500,1943,False,0,x86_64,6,0.11528435349464417,0,9,0.27990055084228516,0.2797574996948242,1.0,,0.1560016069561243,0,9,0.1018760334700346,0.10173916816711426,1.0,
1730307702.681426,hc-sj-ucq,1000,1730307653.537862,3.299599198396794,0.5,6,500,1993,False,0,x86_64,7,0.14505120180547237,0,11,0.1287339311093092,0.12858819961547852,1.0,,0.18341394886374474,0,11,0.5217190682888031,0.5215685367584229,1.0,
1730307704.001442,hc-sj-ucq,1000,1730307653.537862,3.31062124248497,0.5,6,500,2044,False,0,x86_64,7,0.12206978164613247,0,11,0.2545071132481098,0.25435376167297363,1.0,,0.1586499959230423,0,11,0.12925445847213268,0.12911200523376465,1.0,
1730307705.046528,hc-sj-ucq,1000,1730307653.537862,3.3216432865731464,0.5,6,500,2097,False,0,x86_64,7,0.15162234008312225,0,11,0.2901107221841812,0.2899637222290039,1.0,,0.19156789779663086,0,11,0.22130216844379902,0.2211461067199707,1.0,
1730307706.266052,hc-sj-ucq,1000,1730307653.537862,3.3326653306613228,0.5,6,500,2151,False,0,x86_64,7,0.15392592549324036,0,11,0.11188320256769657,0.1117401123046875,1.0,,0.1988641880452633,0,11,0.3253559470176697,0.3252105712890625,1.0,
1730307707.463788,hc-sj-ucq,1000,1730307653.537862,3.343687374749499,0.5,6,500,2206,False,0,x86_64,8,0.15571740083396435,0,13,0.5562776103615761,0.556128978729248,1.0,,0.18909711204469204,0,13,0.1219582874327898,0.12180614471435547,1.0,
1730307708.877328,hc-sj-ucq,1000,1730307653.537862,3.3547094188376754,0.5,6,500,2263,False,0,x86_64,8,0.12955711036920547,0,13,0.8907226826995611,0.8905618190765381,1.0,,0.16051003709435463,0,13,0.08179830200970173,0.08164811134338379,1.0,
1730307710.532743,hc-sj-ucq,1000,1730307653.537862,3.3657314629258517,0.5,6,500,2321,False,0,x86_64,8,0.13250117003917694,0,13,0.20952467806637287,0.20937418937683105,1.0,,0.17141707986593246,0,13,0.21053276769816875,0.21036887168884277,1.0,
1730307711.645595,hc-sj-ucq,1000,1730307653.537862,3.3767535070140284,0.5,6,500,2380,False,0,x86_64,8,0.13341938145458698,0,13,0.07465581223368645,0.07451796531677246,1.0,,0.13999724201858044,0,13,0.16667826659977436,0.1665346622467041,1.0,
1730307712.566003,hc-sj-ucq,1000,1730307653.537862,3.3877755511022047,0.5,6,500,2442,False,0,x86_64,8,0.13455919176340103,0,13,0.14173007011413574,0.14157986640930176,1.0,,0.16748218052089214,0,13,0.267500014975667,0.2673490047454834,1.0,
1730307713.6774,hc-sj-ucq,1000,1730307653.537862,3.398797595190381,0.5,6,500,2504,False,0,x86_64,8,0.13763427920639515,0,13,0.3416436593979597,0.34149789810180664,1.0,,0.17406733334064484,0,13,0.07128740847110748,0.07114839553833008,1.0,
1730307714.808658,hc-sj-ucq,1000,1730307653.537862,3.4098196392785574,0.5,6,500,2569,False,0,x86_64,8,0.13847547955811024,0,13,0.17035580798983574,0.17020678520202637,1.0,,0.1781737208366394,0,13,0.1439680177718401,0.14382457733154297,1.0,
1730307715.834916,hc-sj-ucq,1000,1730307653.537862,3.4208416833667337,0.5,6,500,2635,False,0,x86_64,8,0.14207817241549492,0,13,0.4659701567143202,0.46581292152404785,1.0,,0.1881636194884777,0,13,0.061607109382748604,0.06147432327270508,1.0,
1730307717.112076,hc-sj-ucq,1000,1730307653.537862,3.43186372745491,0.5,6,500,2703,False,0,x86_64,8,0.14884710311889648,0,13,0.08361051417887211,0.083465576171875,1.0,,0.15207229368388653,0,13,0.10150915570557117,0.10135293006896973,1.0,
1730307718.005088,hc-sj-ucq,1000,1730307653.537862,3.4428857715430863,0.5,6,500,2772,False,0,x86_64,8,0.14789307862520218,0,13,0.27129240706562996,0.2711460590362549,1.0,,0.17753005400300026,0,13,0.1659073606133461,0.1657578945159912,1.0,
1730307719.22862,hc-sj-ucq,1000,1730307653.537862,3.4539078156312626,0.5,6,500,2843,False,0,x86_64,8,0.14933376759290695,0,13,0.46733517199754715,0.46718525886535645,1.0,,0.1897334437817335,0,13,0.09666786529123783,0.09650921821594238,1.0,
