instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,adpk,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error
1730394349.294654,hc-sj-ucq,50,1730393544.259965,3.6633266533066133,0.5,6,500,4606,False,0,x86_64,8621,5,1.68149708583951,13150,4529,2.766338123008609,2.7661941051483154,160.0,,1.6870413590222597,13150,4529,2.588386707007885,2.588240146636963,160.0,
1730394359.962762,hc-sj-ucq,50,1730393544.259965,3.6743486973947896,0.5,6,500,4724,False,0,x86_64,9064,5,1.7473064884543419,13707,4643,2.46919091232121,2.4690370559692383,165.5,,1.785008817911148,13707,4643,2.6221952363848686,2.622042655944824,166.0,
1730394370.501686,hc-sj-ucq,50,1730393544.259965,3.685370741482966,0.5,6,500,4845,False,0,x86_64,9518,5,1.8729638140648603,14274,4756,4.35637579485774,4.356231927871704,173.5,,1.8571003191173077,14274,4756,3.489712091162801,3.489532709121704,175.0,
1730394384.04234,hc-sj-ucq,50,1730393544.259965,3.6963927855711423,0.5,6,500,4970,False,0,x86_64,10058,5,1.9580354932695627,14931,4873,2.5563116129487753,2.556150197982788,182.0,,1.9449408818036318,14931,4873,3.1740626469254494,3.173921823501587,183.0,
1730394395.669885,hc-sj-ucq,50,1730393544.259965,3.707414829659319,0.5,6,500,5098,False,0,x86_64,10575,5,2.027170618996024,15572,4997,2.5473080333322287,2.547166347503662,183.5,,1.9973315820097923,15572,4997,2.8333080112934113,2.833162546157837,184.0,
1730394407.239017,hc-sj-ucq,50,1730393544.259965,3.7184368737474953,0.5,6,500,5229,False,0,x86_64,11064,5,2.0444278828799725,16188,5124,2.8120769634842873,2.8119356632232666,188.0,,1.9658850356936455,16188,5124,2.2688809242099524,2.2687253952026367,188.0,
1730394418.680251,hc-sj-ucq,50,1730393544.259965,3.7294589178356716,0.5,6,500,5363,False,0,x86_64,11598,5,2.108030492439866,16850,5252,2.3745943512767553,2.374424695968628,195.0,,2.093195904046297,16850,5252,2.752027316018939,2.7518749237060547,195.0,
1730394430.170482,hc-sj-ucq,50,1730393544.259965,3.740480961923848,0.5,6,500,5501,False,0,x86_64,12162,5,2.226563462987542,17547,5385,2.4473776407539845,2.447211503982544,202.0,,2.1416302025318146,17547,5385,2.5333221200853586,2.5331406593322754,202.0,
1730394441.899774,hc-sj-ucq,50,1730393544.259965,3.7515030060120242,0.5,6,500,5642,False,0,x86_64,12786,5,2.2955850567668676,18308,5522,3.802372170612216,3.8022301197052,211.5,,2.238092999905348,18308,5522,2.4569805841892958,2.4568400382995605,212.0,
1730394455.090172,hc-sj-ucq,50,1730393544.259965,3.7625250501002006,0.5,6,500,5787,False,0,x86_64,13432,5,2.3553098533302546,19093,5661,3.794289503246546,3.7941386699676514,217.0,,2.4042932726442814,19093,5661,4.008456556126475,4.008309602737427,218.0,
1730394470.088439,hc-sj-ucq,50,1730393544.259965,3.773547094188377,0.5,6,500,5936,False,0,x86_64,14098,5,2.4583332762122154,19898,5800,5.357250887900591,5.357101202011108,226.5,,2.462442873045802,19898,5800,4.116321915760636,4.116161108016968,227.0,
1730394487.397186,hc-sj-ucq,50,1730393544.259965,3.784569138276553,0.5,6,500,6089,False,0,x86_64,14826,5,2.6021429039537907,20771,5945,3.7309112790971994,3.730752944946289,231.5,,2.5296543929725885,20771,5945,3.490221105515957,3.490074634552002,233.0,
1730394502.466979,hc-sj-ucq,50,1730393544.259965,3.7955911823647295,0.5,6,500,6245,False,0,x86_64,15627,5,2.705294920131564,21722,6095,3.3803776782006025,3.3802084922790527,243.5,,2.722747953608632,21722,6095,4.634643955156207,4.634487628936768,245.0,
1730394518.782489,hc-sj-ucq,50,1730393544.259965,3.806613226452906,0.5,6,500,6406,False,0,x86_64,16424,5,2.7671891637146473,22671,6247,3.869165224954486,3.869023561477661,253.5,,2.725048067048192,22671,6247,3.6011172346770763,3.6009268760681152,255.0,
1730394534.884763,hc-sj-ucq,50,1730393544.259965,3.8176352705410825,0.5,6,500,6571,False,0,x86_64,17227,5,2.898055987432599,23631,6404,3.311448961496353,3.311284065246582,,,2.8833163045346737,23631,6404,4.0708444733172655,4.070690870285034,267.0,
1730394551.086809,hc-sj-ucq,50,1730393544.259965,3.828657314629259,0.5,6,500,6739,False,0,x86_64,18114,5,3.0263234302401543,24675,6561,7.296989379450679,7.296796083450317,275.5,,3.0692789182066917,24675,6561,4.306503539904952,4.306360721588135,276.0,
1730394571.942018,hc-sj-ucq,50,1730393544.259965,3.839679358717435,0.5,6,500,6913,False,0,x86_64,19047,5,3.1999767497181892,25775,6728,4.771439483389258,4.771294832229614,285.0,,3.1463705729693174,25775,6728,3.894732913002372,3.894587516784668,286.0,
1730394590.596397,hc-sj-ucq,50,1730393544.259965,3.8507014028056115,0.5,6,500,7090,False,0,x86_64,20066,5,3.2772636022418737,26964,6898,4.037601824849844,4.037456750869751,294.5,,3.369542706757784,26964,6898,4.991552961990237,4.991391181945801,297.0,
1730394609.776738,hc-sj-ucq,50,1730393544.259965,3.8617234468937878,0.5,6,500,7273,False,0,x86_64,21048,5,3.4447386153042316,28114,7066,5.854539059102535,5.854399681091309,304.0,,3.3900958634912968,28114,7066,4.647973690181971,4.647828817367554,308.0,
1730394630.492093,hc-sj-ucq,50,1730393544.259965,3.872745490981964,0.5,6,500,7460,False,0,x86_64,22169,5,3.602865442633629,29413,7244,7.107705917209387,7.10753870010376,313.5,,3.5222912039607763,29413,7244,4.958557989448309,4.958407878875732,317.0,
1730394653.456863,hc-sj-ucq,50,1730393544.259965,3.8837675350701404,0.5,6,500,7651,False,0,x86_64,23341,5,3.744363835081458,30764,7423,9.756253883242607,9.756101846694946,322.5,,3.705688765272498,30764,7423,4.937188746407628,4.937049627304077,325.0,
1730394679.544341,hc-sj-ucq,50,1730393544.259965,3.8947895791583167,0.5,6,500,7848,False,0,x86_64,24556,5,3.8464649412781,32165,7609,5.4158040806651115,5.4156317710876465,327.5,,3.914302321150899,32165,7609,7.139455571770668,7.139303922653198,332.0,
1730394703.957996,hc-sj-ucq,50,1730393544.259965,3.905811623246493,0.5,6,500,8050,False,0,x86_64,25874,5,4.059384996071458,33672,7798,8.903772694990039,8.903635025024414,336.5,,3.990638639777899,33672,7798,6.435652311891317,6.435512065887451,342.0,
1730394731.718513,hc-sj-ucq,50,1730393544.259965,3.9168336673346693,0.5,6,500,8257,False,0,x86_64,27197,5,4.203467961400747,35188,7991,10.41564224474132,10.41549301147461,350.5,,4.1814279071986675,35188,7991,14.943168632686138,14.942881345748901,357.0,
1730394769.836208,hc-sj-ucq,50,1730393544.259965,3.927855711422846,0.5,6,500,8469,False,0,x86_64,28590,5,4.360837787389755,36783,8193,16.53885599784553,16.53871726989746,362.5,,4.4045081324875355,36783,8193,8.073137395083904,8.07299256324768,368.0,
1730394807.430906,hc-sj-ucq,50,1730393544.259965,3.9388777555110224,0.5,6,500,8687,False,0,x86_64,30169,5,4.583379784598947,38570,8401,16.490460915490985,16.490304946899414,377.0,,4.607955761253834,38570,8401,7.659427937120199,7.659254550933838,382.0,
1730394845.242282,hc-sj-ucq,50,1730393544.259965,3.9498997995991987,0.5,6,500,8910,False,0,x86_64,31761,5,4.844617508351803,40367,8606,17.484314937144518,17.48415517807007,387.0,,4.825763517990708,40367,8606,8.624052178114653,8.623900175094604,395.0,
1730394885.724046,hc-sj-ucq,50,1730393544.259965,3.960921843687375,0.5,6,500,9139,False,0,x86_64,33314,5,5.090838538482785,42128,8814,19.189847752451897,19.189696788787842,398.0,,4.987172881141305,42128,8814,8.07955271564424,8.079412698745728,412.0,
1730394928.011346,hc-sj-ucq,50,1730393544.259965,3.9719438877755513,0.5,6,500,9374,False,0,x86_64,35111,5,5.279149617999792,44145,9034,20.0681116245687,20.067961931228638,412.0,,5.196628130972385,44145,9034,9.635424923151731,9.635256052017212,428.0,
1730394973.063977,hc-sj-ucq,50,1730393544.259965,3.9829659318637276,0.5,6,500,9615,False,0,x86_64,36832,5,5.444700429216027,46088,9256,20.373286489397287,20.373132944107056,427.0,,5.390099843963981,46088,9256,10.376388432458043,10.376189470291138,443.0,
1730395019.827023,hc-sj-ucq,50,1730393544.259965,3.993987975951904,0.5,6,500,9862,False,0,x86_64,38777,5,5.74146986566484,48261,9484,22.34487451426685,22.344712495803833,436.0,,5.720917267724872,48261,9484,26.8240227047354,26.823880434036255,457.0,
1730395085.741226,hc-sj-ucq,50,1730393544.259965,4.00501002004008,0.5,6,500,10116,False,0,x86_64,40874,5,5.984753292053938,50594,9720,23.478545853868127,23.478394985198975,447.5,,5.882879706099629,50594,9720,21.518123308196664,21.51795506477356,471.0,
1730395148.291642,hc-sj-ucq,50,1730393544.259965,4.0160320641282565,0.5,6,500,10376,False,0,x86_64,42920,5,6.113514820113778,52873,9953,28.73010639101267,28.729954719543457,461.0,,6.2021965608000755,52873,9953,15.387693237513304,15.38753080368042,487.0,
1730395210.300741,hc-sj-ucq,50,1730393544.259965,4.027054108216433,0.5,6,500,10642,False,0,x86_64,45033,5,6.459423692896962,55227,10194,31.108528276905417,31.108377695083618,475.0,,6.463371094316244,55227,10194,17.92921421676874,17.929041862487793,507.0,
1730395278.194562,hc-sj-ucq,50,1730393544.259965,4.03807615230461,0.5,6,500,10916,False,0,x86_64,47396,5,6.709777671843767,57838,10442,29.351104171946645,29.35094666481018,486.5,,6.767606915906072,57838,10442,28.970191530883312,28.96987795829773,521.0,
1730395356.195051,hc-sj-ucq,50,1730393544.259965,4.0490981963927855,0.5,6,500,11196,False,0,x86_64,49851,5,7.082580490037799,60546,10695,27.189715141430497,27.189566612243652,498.0,,7.0664567444473505,60546,10695,22.43756314367056,22.437406301498413,536.0,
1730395426.730628,hc-sj-ucq,50,1730393544.259965,4.060120240480963,0.5,6,500,11484,False,0,x86_64,52430,5,7.44160514883697,63392,10962,27.419502146542072,27.419350147247314,510.0,,7.412457948550582,63392,10962,43.8797697853297,43.87959170341492,547.0,
1730395519.958743,hc-sj-ucq,50,1730393544.259965,4.071142284569138,0.5,6,500,11779,False,0,x86_64,55291,5,7.770633310079575,66533,11242,29.005498837679625,29.00535225868225,523.0,,7.669010020792484,66533,11242,80.3161311969161,80.31598162651062,563.0,
1730395651.728283,hc-sj-ucq,50,1730393544.259965,4.082164328657315,0.5,6,500,12082,False,0,x86_64,58156,5,8.096995688974857,69673,11517,29.182115772739053,29.181939840316772,538.0,,8.08910064585507,69673,11517,55.07227482646704,55.072102308273315,578.0,
1730395759.556077,hc-sj-ucq,50,1730393544.259965,4.093186372745491,0.5,6,500,12393,False,0,x86_64,61149,5,8.525797599926591,72949,11800,32.94783924520016,32.94768762588501,553.5,,8.418047165498137,72949,11800,62.158127607777715,62.15795922279358,601.0,
1730395879.163452,hc-sj-ucq,50,1730393544.259965,4.104208416833668,0.5,6,500,12711,False,0,x86_64,64226,5,8.814641259610653,76310,12084,34.694486904889345,34.69433665275574,566.0,,8.728080827742815,76310,12084,58.51025758124888,58.51011538505554,618.0,
1730395998.027653,hc-sj-ucq,50,1730393544.259965,4.115230460921843,0.5,6,500,13038,False,0,x86_64,67601,5,9.31098933890462,79981,12380,37.36980089172721,37.36961507797241,581.0,,9.246580939739943,79981,12380,72.01541452296078,72.01526427268982,638.0,
1730396134.808146,hc-sj-ucq,50,1730393544.259965,4.1262525050100205,0.5,6,500,13373,False,0,x86_64,71207,5,9.592145688831806,83896,12689,36.915768360719085,36.91559171676636,596.5,,9.673496764153242,83896,12689,124.41374869085848,124.41359424591064,659.0,
1730396324.106358,hc-sj-ucq,50,1730393544.259965,4.137274549098197,0.5,6,500,13717,False,0,x86_64,75036,5,10.154191793873906,88036,13000,39.60991160944104,39.60976314544678,613.0,,10.299420347437263,88036,13000,176.03906561993062,176.03892183303833,682.0,
1730396569.641048,hc-sj-ucq,50,1730393544.259965,4.148296593186373,0.5,6,500,14070,False,0,x86_64,78956,5,10.704366827383637,92274,13318,39.21349626220763,39.21333932876587,627.0,,10.647578483447433,92274,13318,135.3888420984149,135.3886911869049,708.0,
1730396775.465424,hc-sj-ucq,50,1730393544.259965,4.159318637274549,0.5,6,500,14431,False,0,x86_64,83027,5,11.07413525506854,96671,13644,42.21474703960121,42.21456241607666,645.0,,11.300684778019786,96671,13644,553.7381803821772,553.7380278110504,728.0,
1730397403.876041,hc-sj-ucq,50,1730393544.259965,4.170340681362726,0.5,6,500,14802,False,0,x86_64,87402,5,11.64290283061564,101382,13980,40.465061062946916,40.46491050720215,661.5,,11.635601952672005,101382,13980,370.7171955164522,370.71702098846436,750.0,
