OP_CARRIER,ORIGIN,DEST,COST,IS_POPULAR
YX,BNA,CLT,1,0
YX,CMH,LGA,1,0
YX,PIT,DCA,1,0
YX,CHS,DCA,1,0
YX,DTW,PHL,1,0
YX,DCA,BTV,1,0
YX,BNA,LGA,1,0
YX,LGA,BNA,1,0
YX,PHL,RSW,1,0
YX,RSW,PHL,1,0
YX,BUF,DCA,1,0
YX,DCA,BUF,1,0
YX,DCA,TLH,1,0
YX,PBI,LGA,1,0
YX,IND,MIA,1,0
YX,PHL,DCA,1,0
YX,ATL,DCA,1,0
YX,DCA,BDL,1,0
YX,CLT,BNA,1,0
YX,LGA,MIA,1,0
YX,IND,LGA,1,0
YX,PHL,PNS,1,0
YX,PNS,PHL,1,0
YX,DCA,PIT,1,0
YX,OMA,PHL,1,0
YX,CLT,DCA,1,0
YX,PHL,JAX,1,0
YX,DCA,GRR,1,0
YX,GRR,DCA,1,0
YX,CLT,IND,1,0
YX,IND,CLT,1,0
YX,CLT,PNS,1,0
YX,PNS,CLT,1,0
YX,XNA,LGA,1,0
YX,LGA,STL,1,0
YX,CLT,JAX,1,0
YX,JAX,CLT,1,0
YX,GSO,PHL,1,0
YX,MIA,LGA,1,0
YX,PWM,DCA,1,0
YX,CAE,CLT,1,0
YX,DCA,CLT,1,0
YX,STL,LGA,1,0
YX,CLT,OMA,1,0
YX,OMA,CLT,1,0
YX,DCA,PWM,1,0
YX,DCA,PHL,1,0
YX,DCA,MCI,1,0
YX,MCI,DCA,1,0
YX,LGA,DTW,1,0
YX,PHL,STL,1,0
YX,BNA,MIA,1,0
YX,MIA,BNA,1,0
YX,PHL,PIT,1,0
YX,VPS,DCA,1,0
YX,PIT,MIA,1,0
YX,LGA,RDU,1,0
YX,RDU,LGA,1,0
YX,STL,PHL,1,0
YX,TLH,DCA,1,0
YX,MIA,PIT,1,0
YX,OKC,PHL,1,0
YX,CLT,MSY,1,0
YX,CLT,EYW,1,0
YX,EYW,CLT,1,0
YX,DCA,IND,1,0
YX,DCA,MSP,1,0
YX,MSP,DCA,1,0
YX,LGA,PIT,1,0
YX,BNA,PHL,1,0
YX,MEM,PHL,1,0
YX,MIA,MSY,1,0
YX,SDF,MIA,1,0
YX,LGA,MEM,1,0
YX,MEM,LGA,1,0
YX,CLT,TLH,1,0
YX,TLH,CLT,1,0
YX,MEM,DCA,1,0
YX,PHL,BNA,1,0
YX,MIA,MSP,1,0
YX,MSP,MIA,1,0
YX,CVG,MIA,1,0
YX,MIA,CVG,1,0
YX,SDF,CLT,1,0
YX,DCA,JAX,1,0
YX,PHL,OKC,1,0
YX,DCA,CMH,1,0
YX,JAX,PHL,1,0
YX,MCI,MIA,1,0
YX,HOU,MIA,1,0
YX,GRR,MIA,1,0
YX,MIA,MCI,1,0
YX,CLT,ROC,1,0
YX,CLT,SDF,1,0
YX,OMA,MIA,1,0
YX,MIA,HOU,1,0
YX,MIA,OMA,1,0
YX,RSW,MIA,1,0
YX,MIA,GRR,1,0
YX,DTW,GRR,1,0
YX,GRR,DTW,1,0
YX,JFK,DFW,1,0
YX,MKE,DTW,1,0
YX,DCA,LGA,1,0
YX,JFK,PIT,1,0
YX,MSP,DFW,1,0
YX,PIT,LGA,1,0
YX,MCI,BOS,1,0
YX,DTW,MCI,1,0
YX,MCI,DTW,1,0
YX,SDF,DTW,1,0
YX,DTW,SDF,1,0
YX,SDF,LGA,1,0
YX,IND,DTW,1,0
YX,DTW,CMH,1,0
YX,LGA,MCI,1,0
YX,DFW,MSP,1,0
YX,BOS,CMH,1,0
YX,BOS,JFK,1,0
YX,CLT,LGA,1,0
YX,DTW,PIT,1,0
YX,ORD,JFK,1,0
YX,DTW,CHS,1,0
YX,CHS,DTW,1,0
YX,DTW,JFK,1,0
YX,JAX,BOS,1,0
YX,BNA,DTW,1,0
YX,DTW,BNA,1,0
YX,LGA,DCA,1,0
YX,ROC,DTW,1,0
YX,BOS,RDU,1,0
YX,IAH,DTW,1,0
YX,CMH,DTW,1,0
YX,SYR,JFK,1,0
YX,RDU,JFK,1,0
YX,DFW,JFK,1,0
YX,PIT,JFK,1,0
YX,LGA,CLT,1,0
YX,JFK,BOS,1,0
YX,CHS,BOS,1,0
YX,SYR,DTW,1,0
YX,BOS,CHS,1,0
YX,IND,JFK,1,0
YX,BOS,LGA,1,0
YX,DTW,SYR,1,0
YX,ROC,JFK,1,0
YX,JFK,DTW,1,0
YX,DTW,ORD,1,0
YX,JFK,ORD,1,0
YX,RIC,MSP,1,0
YX,ORD,DTW,1,0
YX,LGA,CMH,1,0
YX,MCI,LGA,1,0
YX,JFK,ROC,1,0
YX,JFK,SYR,1,0
YX,JFK,RDU,1,0
YX,CMH,JFK,1,0
YX,PIT,DTW,1,0
YX,DTW,IND,1,0
YX,LGA,BOS,1,0
YX,DTW,MKE,1,0
YX,BOS,JAX,1,0
YX,JFK,CMH,1,0
YX,MSY,BOS,1,0
YX,JFK,IND,1,0
YX,CMH,BOS,1,0
YX,MKE,BOS,1,0
YX,DTW,IAH,1,0
UA,EWR,DEN,1,0
UA,ORD,GEG,1,0
UA,SNA,DEN,1,0
UA,ORD,LGA,1,0
UA,IAH,LAS,1,0
UA,SFO,ONT,1,0
UA,LAX,EWR,1,0
UA,PDX,EWR,1,0
UA,LGA,DEN,1,0
UA,EWR,PDX,1,0
UA,EUG,DEN,1,0
UA,MSY,DEN,1,0
UA,EWR,SMF,1,0
UA,LAX,MCO,1,0
UA,SFO,OMA,1,0
UA,EGE,IAD,1,0
UA,EWR,FLL,1,0
UA,RSW,ORD,1,0
UA,LAX,BOS,1,0
UA,DEN,IAD,1,0
UA,BOS,SFO,1,0
UA,DEN,BOI,1,0
UA,BZN,ORD,1,0
UA,SFO,BOS,1,0
UA,ORD,LAS,1,0
UA,BOS,EWR,1,0
UA,EWR,LAX,1,0
UA,SAT,IAH,1,0
UA,SLC,EWR,1,0
UA,ORD,PDX,1,0
UA,MCO,LAX,1,0
UA,FLL,ORD,1,0
UA,DEN,ORD,1,0
UA,ORD,SAN,1,0
UA,IAD,SAT,1,0
UA,EWR,SAN,1,0
UA,IAH,DEN,1,0
UA,SFO,RNO,1,0
UA,LAX,KOA,1,0
UA,ORD,BZN,1,0
UA,SFO,PDX,1,0
UA,SFO,LAS,1,0
UA,LAX,ORD,1,0
UA,SFO,DTW,1,0
UA,SFO,AUS,1,0
UA,EWR,MIA,1,0
UA,PHX,IAH,1,0
UA,PHX,SFO,1,0
UA,RSW,CLE,1,0
UA,TUS,IAH,1,0
UA,FLL,CLE,1,0
UA,MIA,IAH,1,0
UA,RDU,EWR,1,0
UA,SFO,CLE,1,0
UA,MSY,IAD,1,0
UA,SEA,IAH,1,0
UA,LAS,EWR,1,0
UA,FLL,EWR,1,0
UA,EWR,RDU,1,0
UA,SAN,SFO,1,0
UA,EWR,MSY,1,0
UA,EWR,LAS,1,0
UA,EWR,BOS,1,0
UA,RSW,IAH,1,0
UA,RSW,EWR,1,0
UA,CHS,EWR,1,0
UA,DEN,MCI,1,0
UA,RSW,DEN,1,0
UA,IAD,MSY,1,0
UA,ATL,DEN,1,0
UA,DEN,LIH,1,0
UA,IAD,SAN,1,0
UA,EWR,BZN,1,0
UA,PDX,IAD,1,0
UA,DEN,ICT,1,0
UA,SAN,DEN,1,0
UA,PVD,ORD,1,0
UA,ORD,EWR,1,0
UA,MIA,DEN,1,0
UA,SFO,SAN,1,0
UA,EWR,RSW,1,0
UA,IAH,HDN,1,0
UA,DEN,JAC,1,0
UA,ORD,ALB,1,0
UA,SAN,IAD,1,0
UA,PIT,SFO,1,0
UA,IAH,SMF,1,0
UA,IAD,RDU,1,0
UA,IAD,SFO,1,0
UA,ORF,DEN,1,0
UA,DEN,ORF,1,0
UA,RDU,IAH,1,0
UA,CLE,RSW,1,0
UA,SFO,LAX,1,0
UA,SAT,IAD,1,0
UA,TPA,IAH,1,0
UA,RDU,IAD,1,0
UA,IAD,EWR,1,0
UA,DEN,PHX,1,0
UA,ORD,SAT,1,0
UA,ORD,MIA,1,0
UA,FLL,SFO,1,0
UA,MSY,SFO,1,0
UA,SFO,DEN,1,0
UA,SFO,EWR,1,0
UA,ORD,MCI,1,0
UA,SFO,MCO,1,0
UA,JAX,DEN,1,0
UA,SFO,ORD,1,0
UA,PDX,SFO,1,0
UA,IAD,FLL,1,0
UA,SFO,PHX,1,0
UA,SNA,SFO,1,0
UA,SFO,PIT,1,0
UA,ORD,CHS,1,0
UA,AUS,ORD,1,0
UA,DEN,SEA,1,0
UA,PDX,DEN,1,0
UA,SAT,DEN,1,0
UA,DEN,CMH,1,0
UA,PBI,ORD,1,0
UA,PBI,IAH,1,0
UA,DEN,LAX,1,0
UA,ORF,IAH,1,0
UA,JAX,EWR,1,0
UA,JAC,EWR,1,0
UA,ORD,BNA,1,0
UA,TUS,DEN,1,0
UA,SAN,IAH,1,0
UA,PHL,ORD,1,0
UA,ORD,MSY,1,0
UA,ORD,DFW,1,0
UA,ORD,CLE,1,0
UA,SAV,EWR,1,0
UA,LAX,SFO,1,0
UA,IAH,ORD,1,0
UA,DFW,ORD,1,0
UA,SLC,ORD,1,0
UA,BOS,IAH,1,0
UA,ORF,IAD,1,0
UA,TPA,ORD,1,0
UA,TPA,IAD,1,0
UA,TPA,EWR,1,0
UA,DEN,FLL,1,0
UA,IAH,JAX,1,0
UA,MCI,DEN,1,0
UA,ORD,DLH,1,0
UA,DLH,ORD,1,0
UA,DEN,SJC,1,0
UA,ORD,SMF,1,0
UA,ORD,TPA,1,0
UA,PBI,EWR,1,0
UA,ORD,MCO,1,0
UA,ORD,IAH,1,0
UA,ORD,SRQ,1,0
UA,ORD,RSW,1,0
UA,ORD,SLC,1,0
UA,SRQ,ORD,1,0
UA,SAN,EWR,1,0
UA,SFO,SEA,1,0
UA,DEN,JAX,1,0
UA,DEN,MIA,1,0
UA,IAH,SNA,1,0
UA,IAH,SAN,1,0
UA,IAD,LAX,1,0
UA,SMF,ORD,1,0
UA,EWR,SEA,1,0
UA,FLL,IAH,1,0
UA,IAH,MIA,1,0
UA,BOS,LAX,1,0
UA,EWR,CLT,1,0
UA,CLE,EWR,1,0
UA,MCO,ORD,1,0
UA,DEN,RNO,1,0
UA,SAN,ORD,1,0
UA,BOS,IAD,1,0
UA,PHX,DEN,1,0
UA,AUS,IAH,1,0
UA,IAH,MSY,1,0
UA,PHL,SFO,1,0
UA,SFO,MIA,1,0
UA,ORD,RDU,1,0
UA,EWR,CLE,1,0
UA,AUS,SFO,1,0
UA,BNA,SFO,1,0
UA,DEN,MSP,1,0
UA,ORD,PVD,1,0
UA,RDU,DEN,1,0
UA,PHL,IAH,1,0
UA,ORD,PBI,1,0
UA,ORD,OMA,1,0
UA,IAH,DFW,1,0
UA,ORD,FLL,1,0
UA,IAH,SAT,1,0
UA,DCA,DEN,1,0
UA,IAH,MCO,1,0
UA,IAH,FLL,1,0
UA,LGA,IAH,1,0
UA,IAH,LAX,1,0
UA,SNA,IAH,1,0
UA,IAH,AUS,1,0
UA,IAH,LGA,1,0
UA,DFW,SFO,1,0
UA,BWI,IAH,1,0
UA,PIT,DEN,1,0
UA,DEN,SLC,1,0
UA,SMF,IAH,1,0
UA,SMF,SFO,1,0
UA,IAH,GUC,1,0
UA,PDX,IAH,1,0
UA,SFO,SMF,1,0
UA,EWR,SFO,1,0
UA,CLE,MCO,1,0
UA,SAT,ORD,1,0
UA,SRQ,EWR,1,0
UA,LAS,SFO,1,0
UA,SFO,IND,1,0
UA,CLE,ORD,1,0
UA,IAH,TPA,1,0
UA,IND,SFO,1,0
UA,LAX,IAD,1,0
UA,SFO,BWI,1,0
UA,MCI,ORD,1,0
UA,EWR,SAT,1,0
UA,BWI,SFO,1,0
UA,SFO,IAH,1,0
UA,SFO,EUG,1,0
UA,TPA,SFO,1,0
UA,SFO,IAD,1,0
UA,LAX,DEN,1,0
UA,LAX,LAS,1,0
UA,IAH,BOS,1,0
UA,SFO,DCA,1,0
UA,DCA,SFO,1,0
UA,EWR,PBI,1,0
UA,ORD,EGE,1,0
UA,OMA,SFO,1,0
UA,MCO,EWR,1,0
UA,LAS,IAH,1,0
UA,OMA,ORD,1,0
UA,ORD,BUF,1,0
UA,SJU,IAD,1,0
UA,IAD,SJU,1,0
UA,PSP,DEN,1,0
UA,MSP,ORD,1,0
UA,JAC,ORD,1,0
UA,MCO,IAD,1,0
UA,LGA,ORD,1,0
UA,MSY,EWR,1,0
UA,MSO,DEN,1,0
UA,ORD,DEN,1,0
UA,ORF,ORD,1,0
UA,ORD,SNA,1,0
UA,IAD,TPA,1,0
UA,ORD,LAX,1,0
UA,ORD,IAD,1,0
UA,PHX,ORD,1,0
UA,IAH,TUL,1,0
UA,IAH,SFO,1,0
UA,ORD,SJU,1,0
UA,MIA,EWR,1,0
UA,MIA,ORD,1,0
UA,DEN,SAT,1,0
UA,DEN,CID,1,0
UA,DEN,SAN,1,0
UA,CLE,LAX,1,0
UA,LAX,IAH,1,0
UA,IAD,PIT,1,0
UA,IAH,SEA,1,0
UA,PHX,EWR,1,0
UA,DEN,IAH,1,0
UA,DEN,BZN,1,0
UA,MCO,IAH,1,0
UA,IAH,SJC,1,0
UA,IAH,DCA,1,0
UA,DEN,PDX,1,0
UA,IAD,DEN,1,0
UA,DEN,MSO,1,0
UA,IAH,PDX,1,0
UA,ORD,AUS,1,0
UA,IAH,CLE,1,0
UA,SFO,SNA,1,0
UA,EWR,PHX,1,0
UA,SEA,EWR,1,0
UA,DEN,ONT,1,0
UA,IAD,IAH,1,0
UA,SNA,EWR,1,0
UA,BOS,DEN,1,0
UA,DEN,AUS,1,0
UA,MSP,DEN,1,0
UA,IAH,SJU,1,0
UA,IAH,SLC,1,0
UA,SLC,IAH,1,0
UA,GUC,IAH,1,0
UA,EWR,SNA,1,0
UA,DEN,ANC,1,0
UA,ATL,SFO,1,0
UA,IAH,PHX,1,0
UA,MSY,IAH,1,0
UA,IAH,EGE,1,0
UA,ORD,SFO,1,0
UA,EWR,TPA,1,0
UA,DEN,BDL,1,0
UA,RNO,SFO,1,0
UA,IAH,EWR,1,0
UA,LAS,LAX,1,0
UA,SJU,IAH,1,0
UA,FLL,IAD,1,0
UA,ONT,DEN,1,0
UA,IAH,BWI,1,0
UA,SJC,IAH,1,0
UA,EWR,ATL,1,0
UA,TUL,IAH,1,0
UA,ORD,SEA,1,0
UA,DEN,OMA,1,0
UA,SEA,SFO,1,0
UA,SFO,BNA,1,0
UA,MCI,EWR,1,0
UA,SJU,EWR,1,0
UA,LAX,SEA,1,0
UA,LAX,PHX,1,0
UA,DEN,TPA,1,0
UA,EWR,ORD,1,0
UA,LAS,IAD,1,0
UA,EWR,IAH,1,0
UA,IAD,ORF,1,0
UA,DEN,MSY,1,0
UA,MCI,IAH,1,0
UA,DEN,MFR,1,0
UA,IAH,TUS,1,0
UA,LAX,CLE,1,0
UA,BOI,DEN,1,0
UA,DEN,CLE,1,0
UA,BWI,DEN,1,0
UA,DEN,ABQ,1,0
UA,DEN,PHL,1,0
UA,GEG,DEN,1,0
UA,DEN,DCA,1,0
UA,SFO,RDU,1,0
UA,HNL,LAX,1,0
UA,BDL,DEN,1,0
UA,DEN,KOA,1,0
UA,IAH,PHL,1,0
UA,SFO,OGG,1,0
UA,LIH,SFO,1,0
UA,PIT,IAD,1,0
UA,IAD,AUS,1,0
UA,DCA,ORD,1,0
UA,MCO,CLE,1,0
UA,DEN,OGG,1,0
UA,DEN,TUS,1,0
UA,KOA,DEN,1,0
UA,KOA,SFO,1,0
UA,SFO,KOA,1,0
UA,OGG,SFO,1,0
UA,EWR,PSP,1,0
UA,RIC,DEN,1,0
UA,ITO,LAX,1,0
UA,LAX,BWI,1,0
UA,RDU,SFO,1,0
UA,LIH,DEN,1,0
UA,SFO,LIH,1,0
UA,ORD,MSP,1,0
UA,SFO,HNL,1,0
UA,ORD,DCA,1,0
UA,PSP,SFO,1,0
UA,EWR,JAX,1,0
UA,HNL,SFO,1,0
UA,ORD,PHX,1,0
UA,BOS,ORD,1,0
UA,ORD,BWI,1,0
UA,IAH,RSW,1,0
UA,JAC,IAH,1,0
UA,AUS,DEN,1,0
UA,ANC,ORD,1,0
UA,SFO,FLL,1,0
UA,EWR,MCO,1,0
UA,SMF,DEN,1,0
UA,EGE,IAH,1,0
UA,EWR,SJU,1,0
UA,SMF,LAX,1,0
UA,PHL,DEN,1,0
UA,ORD,BTV,1,0
UA,EWR,STT,1,0
UA,HDN,IAH,1,0
UA,SEA,DEN,1,0
UA,DEN,CVG,1,0
UA,IAH,RDU,1,0
UA,DEN,BOS,1,0
UA,STT,EWR,1,0
UA,SMF,IAD,1,0
UA,ORF,EWR,1,0
UA,MIA,IAD,1,0
UA,IAD,MIA,1,0
UA,IAH,PBI,1,0
UA,EWR,JAC,1,0
UA,BUF,EWR,1,0
UA,STT,IAD,1,0
UA,IAD,STT,1,0
UA,SFO,BUR,1,0
UA,LAX,HNL,1,0
UA,OGG,DEN,1,0
UA,SFO,PSP,1,0
UA,IAH,ORF,1,0
UA,ORD,BOS,1,0
UA,DEN,PSP,1,0
UA,DEN,LGA,1,0
UA,SJC,DEN,1,0
UA,IAH,OMA,1,0
UA,LAX,LIH,1,0
UA,LIH,LAX,1,0
UA,ORD,JAC,1,0
UA,OGG,LAX,1,0
UA,ORD,ANC,1,0
UA,PHX,LAX,1,0
UA,EWR,MTJ,1,0
UA,BUR,SFO,1,0
UA,CVG,DEN,1,0
UA,IAH,MAF,1,0
UA,ORD,DSM,1,0
UA,DCA,IAH,1,0
UA,IAD,ATL,1,0
UA,SNA,ORD,1,0
UA,DEN,PIT,1,0
UA,DEN,SFO,1,0
UA,KOA,LAX,1,0
UA,SEA,ORD,1,0
UA,IAH,IAD,1,0
UA,MSY,ORD,1,0
UA,DEN,ATL,1,0
UA,CHS,ORD,1,0
UA,IAH,MCI,1,0
UA,BQN,EWR,1,0
UA,IAD,MCO,1,0
UA,EGE,EWR,1,0
UA,ORD,ATL,1,0
UA,IND,IAD,1,0
UA,SFO,ATL,1,0
UA,EWR,SLC,1,0
UA,LAX,OGG,1,0
UA,FLL,DEN,1,0
UA,IAH,BNA,1,0
UA,ANC,DEN,1,0
UA,MKE,EWR,1,0
UA,ORD,SJC,1,0
UA,PSP,EWR,1,0
UA,SEA,IAD,1,0
UA,DTW,DEN,1,0
UA,EWR,BQN,1,0
UA,IAD,CHS,1,0
UA,EWR,EGE,1,0
UA,RIC,ORD,1,0
UA,LAX,SMF,1,0
UA,SMF,EWR,1,0
UA,LAX,ITO,1,0
UA,JAC,DEN,1,0
UA,EUG,SFO,1,0
UA,EGE,ORD,1,0
UA,BNA,EWR,1,0
UA,ORD,CMH,1,0
UA,SFO,PHL,1,0
UA,GEG,ORD,1,0
UA,EWR,IAD,1,0
UA,SJU,ORD,1,0
UA,DEN,DTW,1,0
UA,DSM,DEN,1,0
UA,IAD,BOS,1,0
UA,AUS,EWR,1,0
UA,TPA,DEN,1,0
UA,CLE,DEN,1,0
UA,IAD,LAS,1,0
UA,ATL,EWR,1,0
UA,ATL,IAD,1,0
UA,DEN,SMF,1,0
UA,SLC,SFO,1,0
UA,DEN,RDU,1,0
UA,LAS,DEN,1,0
UA,CLE,IAH,1,0
UA,MCO,SFO,1,0
UA,DEN,BWI,1,0
UA,DEN,EWR,1,0
UA,BNA,IAH,1,0
UA,PDX,ORD,1,0
UA,MCO,DEN,1,0
UA,DEN,MCO,1,0
UA,OMA,DEN,1,0
UA,BWI,LAX,1,0
UA,IAD,ORD,1,0
UA,SAT,EWR,1,0
UA,DEN,LAS,1,0
UA,CID,DEN,1,0
UA,DEN,GEG,1,0
UA,ORD,PHL,1,0
UA,SFO,TPA,1,0
UA,CHS,IAD,1,0
UA,LAS,ORD,1,0
UA,EWR,MCI,1,0
UA,BTV,ORD,1,0
UA,MTJ,EWR,1,0
UA,EWR,AUS,1,0
UA,MIA,SFO,1,0
UA,EWR,DFW,1,0
UA,SFO,MSY,1,0
UA,DEN,BIL,1,0
UA,DEN,RSW,1,0
UA,BDL,ORD,1,0
UA,BWI,ORD,1,0
UA,DEN,EUG,1,0
UA,DEN,SNA,1,0
UA,BIL,DEN,1,0
UA,CMH,ORD,1,0
UA,BUF,ORD,1,0
UA,EWR,ROC,1,0
UA,IAD,EGE,1,0
UA,EWR,SRQ,1,0
UA,CVG,SFO,1,0
UA,SFO,CVG,1,0
UA,BZN,DEN,1,0
UA,DEN,RIC,1,0
UA,DEN,GRR,1,0
UA,DTW,SFO,1,0
UA,DFW,DEN,1,0
UA,DEN,DFW,1,0
UA,DSM,ORD,1,0
UA,ORD,RIC,1,0
UA,ORD,BDL,1,0
UA,RNO,DEN,1,0
UA,CLE,SFO,1,0
UA,DEN,CLT,1,0
UA,IAD,BDL,1,0
UA,IAD,SEA,1,0
UA,HNL,DEN,1,0
UA,IAH,JAC,1,0
UA,EWR,HNL,1,0
UA,HNL,EWR,1,0
UA,EWR,SAV,1,0
UA,RDU,ORD,1,0
UA,OGG,ORD,1,0
UA,SJC,ORD,1,0
UA,IAD,HNL,1,0
UA,HNL,IAD,1,0
UA,DEN,HNL,1,0
UA,BZN,EWR,1,0
UA,PHX,IAD,1,0
UA,SFO,DFW,1,0
UA,CLT,DEN,1,0
UA,CLE,FLL,1,0
UA,BDL,IAD,1,0
UA,ONT,SFO,1,0
UA,IAD,SMF,1,0
UA,ALB,ORD,1,0
UA,EWR,BNA,1,0
UA,IAD,PHX,1,0
UA,MSN,DEN,1,0
UA,AUS,IAD,1,0
UA,IAH,HNL,1,0
UA,HNL,IAH,1,0
UA,IAD,PDX,1,0
UA,IAH,MFE,1,0
UA,ATL,ORD,1,0
UA,MEM,ORD,1,0
UA,CMH,DEN,1,0
UA,ORD,HNL,1,0
UA,HNL,ORD,1,0
UA,DFW,IAH,1,0
UA,ORD,OGG,1,0
UA,HNL,GUM,1,0
UA,GUM,HNL,1,0
UA,GUM,SPN,1,0
UA,SPN,GUM,1,0
AA,LAX,CMH,1,0
AA,PHX,DSM,1,0
AA,PIT,PHX,1,0
AA,SMF,CLT,1,0
AA,PHX,PIT,1,0
AA,CLT,RIC,1,0
AA,RIC,CLT,1,0
AA,PHX,BWI,1,0
AA,PHX,DTW,1,0
AA,DFW,OKC,1,0
AA,CLT,PWM,1,0
AA,PHL,SLC,1,0
AA,DFW,CLE,1,0
AA,DFW,GSP,1,0
AA,GSP,DFW,1,0
AA,PVD,MIA,1,0
AA,CLT,PBI,1,0
AA,CLT,JAX,1,0
AA,JAX,CLT,1,0
AA,PHL,BNA,1,0
AA,DTW,CLT,1,0
AA,PBI,PHL,1,0
AA,PHL,LGA,1,0
AA,BDL,PHL,1,0
AA,PHL,BDL,1,0
AA,TPA,PHX,1,0
AA,CLT,TPA,1,0
AA,AUS,PHL,1,0
AA,PHL,AUS,1,0
AA,ATL,ORD,1,0
AA,CLT,PIT,1,0
AA,CLT,SAV,1,0
AA,SAV,CLT,1,0
AA,PHL,MSY,1,0
AA,PHL,PIT,1,0
AA,SAT,PHL,1,0
AA,CLT,MEM,1,0
AA,CLT,IAD,1,0
AA,IAD,CLT,1,0
AA,CLT,PDX,1,0
AA,PHL,SAT,1,0
AA,CLT,DTW,1,0
AA,DEN,PHX,1,0
AA,DEN,PHL,1,0
AA,IAH,LAX,1,0
AA,LAX,IAH,1,0
AA,LGA,PHL,1,0
AA,PHL,JAX,1,0
AA,DSM,PHX,1,0
AA,PIT,CLT,1,0
AA,PHL,DCA,1,0
AA,CLT,ILM,1,0
AA,CLT,SYR,1,0
AA,PHL,PWM,1,0
AA,CLE,CLT,1,0
AA,CLT,CLE,1,0
AA,PHL,DTW,1,0
AA,RDU,PHL,1,0
AA,RDU,ORD,1,0
AA,TUS,ORD,1,0
AA,JFK,PHX,1,0
AA,SAV,DFW,1,0
AA,ORD,JAC,1,0
AA,DFW,PNS,1,0
AA,PNS,DFW,1,0
AA,MCO,ORD,1,0
AA,PSP,DFW,1,0
AA,ORD,SAT,1,0
AA,SAT,ORD,1,0
AA,DFW,RNO,1,0
AA,CLT,STL,1,0
AA,PHL,MCI,1,0
AA,PHL,IAH,1,0
AA,CLT,MCI,1,0
AA,PDX,CLT,1,0
AA,MSY,PHL,1,0
AA,DFW,PIT,1,0
AA,PIT,DFW,1,0
AA,OKC,DFW,1,0
AA,LGA,ATL,1,0
AA,CMH,PHX,1,0
AA,DCA,PBI,1,0
AA,PBI,DCA,1,0
AA,PHL,RDU,1,0
AA,JAX,PHL,1,0
AA,SEA,PHL,1,0
AA,GRR,PHX,1,0
AA,PHX,GRR,1,0
AA,PHL,SAN,1,0
AA,MCI,CLT,1,0
AA,BZN,DFW,1,0
AA,DFW,BZN,1,0
AA,DFW,IND,1,0
AA,ORD,EWR,1,0
AA,PBI,DFW,1,0
AA,DCA,JFK,1,0
AA,CLT,TUL,1,0
AA,MIA,SAN,1,0
AA,ORD,SAN,1,0
AA,ORD,BDL,1,0
AA,DFW,HDN,1,0
AA,HDN,DFW,1,0
AA,JFK,MCO,1,0
AA,BDL,DFW,1,0
AA,JFK,DCA,1,0
AA,EGE,JFK,1,0
AA,JFK,EGE,1,0
AA,SMF,ORD,1,0
AA,IND,ORD,1,0
AA,MIA,PVD,1,0
AA,EGE,MIA,1,0
AA,ORD,SNA,1,0
AA,DFW,BDL,1,0
AA,CLE,DFW,1,0
AA,ORD,MCI,1,0
AA,MCI,ORD,1,0
AA,EWR,MIA,1,0
AA,SJU,DFW,1,0
AA,BDL,LAX,1,0
AA,SAT,MIA,1,0
AA,LAX,BDL,1,0
AA,BUF,MIA,1,0
AA,ORD,MSY,1,0
AA,CLT,STT,1,0
AA,STT,CLT,1,0
AA,SAN,MIA,1,0
AA,MCO,LGA,1,0
AA,ORD,PSP,1,0
AA,PSP,ORD,1,0
AA,ORD,ABQ,1,0
AA,MIA,BDL,1,0
AA,IAH,PHL,1,0
AA,DCA,BOS,1,0
AA,BOS,LGA,1,0
AA,LGA,BOS,1,0
AA,BOS,DCA,1,0
MQ,CLE,DFW,1,0
MQ,DFW,DRT,1,0
MQ,DRT,DFW,1,0
MQ,CLE,JFK,1,0
MQ,DFW,TUL,1,0
MQ,TUL,DFW,1,0
MQ,MIA,PIT,1,0
MQ,PIT,MIA,1,0
MQ,BIL,DFW,1,0
MQ,DFW,BIL,1,0
MQ,ORD,PIT,1,0
MQ,AVP,ORD,1,0
MQ,ORF,LGA,1,0
MQ,CLE,LGA,1,0
MQ,DFW,CLL,1,0
MQ,ORD,ALO,1,0
MQ,JFK,RDU,1,0
MQ,ATL,ORD,1,0
MQ,ORD,ATL,1,0
MQ,SAV,MIA,1,0
MQ,CRP,DFW,1,0
MQ,DFW,CRP,1,0
MQ,AZO,ORD,1,0
MQ,MIA,SAV,1,0
MQ,ORD,CWA,1,0
MQ,JFK,ORF,1,0
MQ,GSO,CLT,1,0
MQ,DFW,MGM,1,0
MQ,GSP,MIA,1,0
MQ,MIA,GSP,1,0
MQ,AMA,DFW,1,0
MQ,DFW,AMA,1,0
MQ,BHM,DFW,1,0
MQ,CAK,CLT,1,0
MQ,AVP,CLT,1,0
MQ,DFW,MTJ,1,0
MQ,MTJ,DFW,1,0
MQ,MIA,PNS,1,0
MQ,PNS,MIA,1,0
MQ,DFW,LAW,1,0
MQ,LAW,DFW,1,0
MQ,CLT,CAK,1,0
MQ,DFW,LFT,1,0
MQ,LFT,DFW,1,0
MQ,CLE,CLT,1,0
MQ,CVG,JFK,1,0
MQ,MHK,ORD,1,0
MQ,MEM,MIA,1,0
MQ,MIA,MEM,1,0
MQ,IND,MIA,1,0
MQ,MIA,IND,1,0
MQ,TYS,MIA,1,0
MQ,BTR,DFW,1,0
MQ,DFW,BTR,1,0
